Headline,Date,category
"
	            Weiteres Pharaonengrab in der Nähe der Pyramiden von Gizeh entdeckt
	        ","
			3.04.2019 17:22 Uhr
		",afrika
"
	            Algeriens Präsident Bouteflika tritt nach wochenlangen Protesten zurück
	        ","
			2.04.2019 22:45 Uhr
		",afrika
"
	            Präsident Buhari gewinnt Nigeria-Wahl – Opposition ficht Ergebnis an 
	        ","
			27.02.2019 17:08 Uhr
		",afrika
"
	            Kolonialismus 2.0: Frankreich und Italien liefern sich in Libyen einen Stellvertreterkrieg
	        ","
			26.02.2019 10:01 Uhr
		",afrika
"
	            Nigeria fordert von Ölkonzernen Steuernachzahlungen im Wert von 20 Milliarden US-Dollar
	        ","
			25.02.2019 22:30 Uhr
		",afrika
"
	            Eröffnung der russischen Industriezone am ägyptischen Suezkanal für Anfang 2021 geplant
	        ","
			25.02.2019 06:30 Uhr
		",afrika
"
	            Frankreich greift Rebellen im Tschad an (Video)
	        ","
			17.02.2019 17:00 Uhr
		",afrika
"
	            Libyen: Kämpfe um größtes Ölfeld des Landes behindern Wahlvorhaben der UNO
	        ","
			8.02.2019 14:02 Uhr
		",afrika
"
	            Präsident al-Baschir über Proteste: Im Sudan wird der Arabische Frühling kopiert
	        ","
			30.01.2019 11:31 Uhr
		",afrika
"
	            Südafrika erwägt Rettungsaktion für krisengeplagtes Nachbarland Simbabwe
	        ","
			25.01.2019 22:30 Uhr
		",afrika
"
	            Hotelangriff mit 21 Toten in Kenia: ""Rache für Trumps US-Botschaftsverlegung nach Jerusalem""
	        ","
			17.01.2019 15:34 Uhr
		",afrika
"
	            Karibu & Ni hao: Kenia will ab 2020 Chinesisch an Grundschulen unterrichten
	        ","
			13.01.2019 16:39 Uhr
		",afrika
"
	            ""Russland ein vollwertiger Partner"": Zentralafrika offen für Errichtung von Militärbasis
	        ","
			10.01.2019 21:32 Uhr
		",afrika
"
	            Militärputschversuch in Gabun - Nur wenige Tage zuvor trafen US-Soldaten ein
	        ","
			7.01.2019 10:47 Uhr
		",afrika
"
	            Das Erwachen Äthiopiens: Milliarden für Industrieparks mit Hilfe Chinas
	        ","
			7.01.2019 06:30 Uhr
		",afrika
"
	            Demokratische Republik Kongo: Wahlen verliefen weitgehend friedlich
	        ","
			3.01.2019 22:30 Uhr
		",afrika
"
	            Russland vermittelt Friedensprozess in Zentralafrika: Daraufhin schickt Paris Waffen in die Region
	        ","
			30.12.2018 08:45 Uhr
		",afrika
"
	            AfCFTA-Abkommen ratifiziert: Afrika wird bald größte Freihandelszone der Welt
	        ","
			27.12.2018 11:07 Uhr
		",afrika
"
	            Afrika-Strategie der USA: US-Investitionen sind gut, Investitionen aus China und Russland schlecht
	        ","
			14.12.2018 21:09 Uhr
		",afrika
"
	            Ein lang gehegter Traum erfüllt sich: Senegal eröffnet ""Museum der Schwarzen Zivilisation""
	        ","
			9.12.2018 15:10 Uhr
		",afrika
"
	            ""Ihr greift Zivilisten an und tötet unsere Söhne"" - Libyer protestieren gegen US-Luftangriffe
	        ","
			5.12.2018 14:22 Uhr
		",afrika
"
	            Interview: Libyen bleibt gespalten – Frankreich und Italien können sich nicht einigen
	        ","
			25.11.2018 12:42 Uhr
		",afrika
"
	            Kongo: Ebola-Ausbruch kann wegen Gewalt kaum eingedämmt werden
	        ","
			14.11.2018 19:26 Uhr
		",afrika
"
	            Italien und Frankreich konkurrieren mit allen Mitteln um Zugriff auf Libyens Öl
	        ","
			12.11.2018 20:53 Uhr
		",afrika
"
	            Eine Milliarde Euro für Afrika: Merkel verkündet Investionsfonds - für deutsche Unternehmen
	        ","
			31.10.2018 10:30 Uhr
		",afrika
"
	            Russland will im Handel mit afrikanischen Ländern US-Dollar als Zahlungsmittel abschaffen
	        ","
			31.10.2018 06:15 Uhr
		",afrika
"
	            Krieg ohne Kriegserklärung: Die wachsenden Tentakel des US-Militärs in Afrika
	        ","
			20.10.2018 07:30 Uhr
		",afrika
"
	            Asiatisches Zika-Virus in Südwest-Afrika: Steigende Zahl seltener Geburtsfehler
	        ","
			19.10.2018 12:54 Uhr
		",afrika
"
	            Südafrikas Zulu schließen sich weißen Farmern im Kampf gegen Beschlagnahmung von Land an
	        ","
			15.10.2018 16:37 Uhr
		",afrika
"
	            In der Sahelzone braut sich die nächste Migrationswelle nach Europa zusammen
	        ","
			14.10.2018 08:45 Uhr
		",afrika
