Headline,Date,category
"
	            Ehemaliger FPÖ-Klubobmann Gudenus über Ibiza-Anschuldigungen von HC Strache
	        ","
			6.09.2020 20:36 Uhr
		",europa
"
	            Fall Alexei Nawalny: Heiko Maas fordert von Russland Beiträge zur Aufklärung statt ""Nebelkerzen""
	        ","
			6.09.2020 09:02 Uhr
		",europa
"
	            Türkei kündigt Militärübung vor Zypern an
	        ","
			6.09.2020 06:09 Uhr
		",europa
"
	            Corona-Panik: Eltern in Schweden hielten ihre Kinder monatelang gefangen
	        ","
			5.09.2020 15:01 Uhr
		",europa
"
	            US-Sanktionen gegen den Strafgerichtshof und die anti-russischen Reflexe des Regierungssprechers
	        ","
			5.09.2020 09:57 Uhr
		",europa
"
	            Italien: Ein Lockdown, den kein Regierungsexperte jemals forderte
	        ","
			5.09.2020 07:45 Uhr
		",europa
"
	            ""Grün ist kein Freibrief"" – Österreich startet ""Corona-Ampel""
	        ","
			4.09.2020 13:10 Uhr
		",europa
"
	            Medienbericht: EU verhängt keine Sanktionen gegen Alexander Lukaschenko
	        ","
			4.09.2020 12:34 Uhr
		",europa
"
	            Sibiriens Chef-Toxikologe: Keine Vergiftung Nawalnys mit organischen Phosphorverbindungen
	        ","
			4.09.2020 12:03 Uhr
		",europa
"
	            Schwedens Corona-Strategie: Vertrauen in die Regierung schwindet
	        ","
			4.09.2020 11:23 Uhr
		",europa
"
	            Streit zwischen Türkei und Griechenland: Athen noch nicht gesprächsbereit
	        ","
			4.09.2020 09:59 Uhr
		",europa
"
	            Schock in der Slowakei: Millionär im Journalistenmord-Prozess überraschend freigesprochen
	        ","
			4.09.2020 09:22 Uhr
		",europa
"
	            Östliches Mittelmeer: Türkei kann mit allen reden – außer mit Zypern
	        ","
			4.09.2020 06:15 Uhr
		",europa
"
	            Proteste in Bulgarien werden heftiger – Polizei schlägt mit aller Härte zurück
	        ","
			3.09.2020 22:17 Uhr
		",europa
"
	            Lukaschenko will angeblich Beweise für vorgetäuschte Vergiftung Nawalnys haben
	        ","
			3.09.2020 21:48 Uhr
		",europa
"
	            Ibiza-Affäre bleibt diffus: Hintergründe weiter unklar, Erpressungsvorwürfe stehen im Raum
	        ","
			3.09.2020 10:45 Uhr
		",europa
"
	            ""Einseitige Schuldzuweisungen!"" – AfD zu Vorwürfen gegen Russland im Fall Nawalny
	        ","
			2.09.2020 22:19 Uhr
		",europa
"
	            Westliche Staaten fordern von Moskau Erklärung für angebliche Nowitschok-Vergiftung Nawalnys
	        ","
			2.09.2020 20:19 Uhr
		",europa
"
	            ""Wer jetzt noch an Putins Unschuld glaubt"": Erste Reaktionen auf ""Nowitschok-Vergiftung"" Nawalnys
	        ","
			2.09.2020 19:16 Uhr
		",europa
"
	            UNO: Sechs Menschen nach Protesten in Weißrussland weiterhin vermisst
	        ","
			2.09.2020 12:23 Uhr
		",europa
"
	            Griechisch-türkische Krise: USA heben 33 Jahre altes Waffenembargo gegen Zypern auf
	        ","
			2.09.2020 09:34 Uhr
		",europa
"
	            Prozessbeginn nach Attentat auf Charlie Hebdo: Satiremagazin druckt erneut Mohammed-Karikaturen
	        ","
			1.09.2020 22:31 Uhr
		",europa
"
	            Erdoğan: ""Lustig, dass Griechenland als Köder für eine globale Macht wie die Türkei genutzt wird""
	        ","
			1.09.2020 20:48 Uhr
		",europa
"
	            Verkehrte Welt: Italienische Kleinstadt verhängt Bußgelder gegen das Tragen von Gesichtsmasken
	        ","
			1.09.2020 20:26 Uhr
		",europa
"
	            Minsk: Ex-Bankenchef Wiktor Babariko und Oppositionelle Kolesnikowa gründen neue Partei
	        ","
			1.09.2020 17:52 Uhr
		",europa
"
	            Wegen Corona: Ungarn macht Grenzen für Ausländer dicht – EU-Kommission sieht Verstoß gegen EU-Recht
	        ","
			1.09.2020 16:29 Uhr
		",europa
"
	            Geografie und Größe zählen: Erdoğan spielt riskant, aber clever um geostrategische Energierouten
	        ","
			1.09.2020 15:03 Uhr
		",europa
"
	            Erdoğan eskaliert Rhetorik gegen Griechenland: ""Schrecken nicht davor zurück, Märtyrer zu opfern""
	        ","
			1.09.2020 09:19 Uhr
		",europa
"
	            Wegen Wahlfälschung und Gewalt gegen Protestler: Baltenstaaten untersagen Lukaschenko die Einreise
	        ","
			31.08.2020 21:00 Uhr
		",europa
"
	            Wahl in Montenegro: Partei des Dauerherrschers Đukanović hat vorerst keine Regierungsmehrheit
	        ","
			31.08.2020 14:42 Uhr
		",europa
"
	            Ischinger: Hard Power gegen den russischen ""Scheinriesen Tur Tur""
	        ","
			31.08.2020 13:19 Uhr
		",europa
"
	            Reformen als Bedingung für Hilfe: Macron will ""notwendigen Druck"" auf Libanon ausüben
	        ","
			31.08.2020 10:02 Uhr
		",europa
"
	            Österreichs Ex-Außenministerin Kneissl: USA könnten deutsche Automobilindustrie ins Visier nehmen
	        ","
			31.08.2020 07:44 Uhr
		",europa
"
	            Finnisches Software-Unternehmen entwickelt ""höfliche Schrift"" im Kampf gegen Cybermobbing
	        ","
			30.08.2020 19:46 Uhr
		",europa
"
	            Verrat zugunsten Russlands: Frankreichs Justiz ermittelt gegen Offizier
	        ","
			30.08.2020 15:59 Uhr
		",europa
"
	            Wenn Griechenland Hoheitszone ausdehnt: Türkei droht offen mit Krieg
	        ","
			30.08.2020 15:01 Uhr
		",europa
"
	            Nicht nur Berlin: Bilder von Demonstrationen in London, Paris und Zürich
	        ","
			30.08.2020 10:01 Uhr
		",europa
"
	            ""Rule, Britannia!"" bleibt – vorerst
	        ","
			30.08.2020 07:15 Uhr
		",europa
