Headline,Date,category
"
	            Geschichtsvergessen: Joe Biden nennt Trump ""ersten Rassisten"" im US-Präsidentenamt
	        ","
			23.07.2020 18:18 Uhr
		",nordamerika
"
	            ""Tyrannei und Diktatur"" – Trump will Bundespolizisten in mehrere US-Städte entsenden
	        ","
			23.07.2020 12:29 Uhr
		",nordamerika
"
	            US-Behörde: Ölnachfrage in den USA wird 2021 Vor-Pandemie-Niveau erreichen
	        ","
			23.07.2020 06:00 Uhr
		",nordamerika
"
	            ""Beispiellose Eskalation"": Washington fordert Schließung von chinesischem Konsulat in Houston
	        ","
			22.07.2020 11:02 Uhr
		",nordamerika
"
	            USA klagen ""staatlich unterstützte chinesische Hacker"" wegen Diebstahls von Corona-Forschung an
	        ","
			22.07.2020 09:47 Uhr
		",nordamerika
"
	            Angriff auf Besucher einer Beerdigung in Chicago – Schießerei mit 14 Verletzten
	        ","
			22.07.2020 07:53 Uhr
		",nordamerika
"
	            Krankenschwester aus New York enthüllt: ""COVID-Patienten hätten nicht sterben müssen"" (Video)
	        ","
			21.07.2020 20:45 Uhr
		",nordamerika
"
	            Attentat auf Familie von US-Richterin: Mutmaßlicher Täter tot aufgefunden
	        ","
			20.07.2020 20:51 Uhr
		",nordamerika
"
	            Verbindung zu Epstein-Fall? Bewaffneter erschießt Sohn und Ehemann einer Bundesrichterin
	        ","
			20.07.2020 12:01 Uhr
		",nordamerika
"
	            US-Stadt bewilligt Reparationen für Afroamerikaner – weitere Stadt erwägt ähnlichen Schritt
	        ","
			20.07.2020 06:30 Uhr
		",nordamerika
"
	            Trotz Missbrauchsskandals: Katholische Kirche sahnt Milliarden US-Dollar an Corona-Hilfen ab
	        ","
			20.07.2020 06:00 Uhr
		",nordamerika
"
	            Kanadische Polizei ermittelt wegen Graffito an SS-Ehrenmal: Aus Hassverbrechen wird Vandalismus
	        ","
			19.07.2020 13:18 Uhr
		",nordamerika
"
	            ""Ekelhaft"": Bürgermeister von New York stellt Dutzende Polizisten zum Schutz von BLM-Schriftzug ab
	        ","
			19.07.2020 12:34 Uhr
		",nordamerika
"
	            USA: Frau rief die Polizei, um ihren Mann vor Selbstmord zu retten – Polizist erschoss ihn
	        ","
			19.07.2020 08:00 Uhr
		",nordamerika
"
	            Portland: Zusammenstöße und massive Kritik wegen Einsatzes von Bundespolizisten
	        ","
			19.07.2020 06:49 Uhr
		",nordamerika
"
	            ""Schädliche Dreadlocks"": Wenn selbst Haare gegen die politische Korrektheit verstoßen
	        ","
			18.07.2020 13:28 Uhr
		",nordamerika
"
	            Dritte Hinrichtung auf Bundesebene innerhalb einer Woche in den USA
	        ","
			18.07.2020 06:43 Uhr
		",nordamerika
"
	            Denkmal für Verwalter der russischen Siedlungen in Amerika soll Stadtzentrum von Sitka verlassen
	        ","
			16.07.2020 06:15 Uhr
		",nordamerika
"
	            Ex-Gattin von Amazon-Gründer Jeff Bezos ist reichste Frau der USA
	        ","
			15.07.2020 06:30 Uhr
		",nordamerika
"
	            Lockdown 2.0: Kalifornien führt erneut ""pandemiebedingte"" Einschränkungen ein
	        ","
			14.07.2020 17:50 Uhr
		",nordamerika
"
	            Brisante Enthüllungen: Buch von Donald Trumps Nichte darf erscheinen
	        ","
			14.07.2020 12:21 Uhr
		",nordamerika
"
	            Ausweisung aus den USA: Deutsche Studenten bitten Bundesregierung um Hilfe
	        ","
			14.07.2020 10:47 Uhr
		",nordamerika
"
	            Pandemie-Hochburg New York: Keine Corona-Toten erstmals seit März
	        ","
			14.07.2020 08:40 Uhr
		",nordamerika
"
	            Trump übt Kritik an US-Gesundheitsexperten und Seuchenzentren
	        ","
			14.07.2020 08:10 Uhr
		",nordamerika
"
	            Hochrangige US-Militärs hegen Zweifel an russischer Kopfgeld-Geschichte in Afghanistan
	        ","
			13.07.2020 09:51 Uhr
		",nordamerika
"
	            Folge der BLM-Proteste: Immer mehr Gewaltverbrechen in den USA (Video)
	        ","
			12.07.2020 07:30 Uhr
		",nordamerika
"
	            Donald Trump trägt erstmals Mundschutz in Öffentlichkeit
	        ","
			12.07.2020 06:46 Uhr
		",nordamerika
"
	            Data-Mining-Tool von Twitter lieferte der Polizei Informationen zu BLM-Demonstranten
	        ","
			11.07.2020 20:20 Uhr
		",nordamerika
"
	            Vorwurf der Islamophobie: Starbucks-Barista schreibt ""ISIS"" als Namen muslimischer Kundin auf
	        ","
			9.07.2020 10:52 Uhr
		",nordamerika
"
	            ""Ich könnte die Finanzierung kürzen"": Trump drängt Schulen zur Wiedereröffnung im Herbst
	        ","
			9.07.2020 08:41 Uhr
		",nordamerika
"
	            ""Wir sind Zeugen eines Putsches"" – Bekannter US-Milizkommandeur sagt Bürgerkrieg für 2021 voraus
	        ","
			9.07.2020 06:45 Uhr
		",nordamerika
"
	            Entführung und versuchter Geheimnisverrat an Russland: US-Bürgerin drohen viele Jahre Haft
	        ","
			8.07.2020 13:10 Uhr
		",nordamerika
"
	            USA verlassen Weltgesundheitsorganisation
	        ","
			7.07.2020 20:45 Uhr
		",nordamerika
"
	            Glücksspiel à la Corona: US-Bundesstaat Alabama prüft Berichte über Gewinnspiel-Corona-Partys
	        ","
			7.07.2020 16:08 Uhr
		",nordamerika
"
	            ""Aus Versehen"" – Fox News entfernt Trump aus Foto mit Epstein
	        ","
			7.07.2020 14:41 Uhr
		",nordamerika
